PONTO,ENSAIO,VIA,VARIAVEL,Latitude,Longitude
40,FWD,CE-240,49.1,-3.453441888888889,-39.464689694444445
40,FWD,CE-240,49.1,-3.453437,-39.46486963888889
40,FWD,CE-240,49.1,-3.4534321111111113,-39.46504961111111
40,FWD,CE-240,49.1,-3.4534272222222224,-39.46522955555556
40,FWD,CE-240,49.1,-3.4534223611111114,-39.46540952777778
40,FWD,CE-240,49.1,-3.4534174722222226,-39.46558947222223
40,FWD,CE-240,49.1,-3.4534125833333333,-39.46576944444445
40,FWD,CE-240,49.1,-3.4534077222222224,-39.465949388888895
40,FWD,CE-240,49.1,-3.4534028333333335,-39.466129361111115
40,FWD,CE-240,49.1,-3.4533979444444447,-39.466309305555555
40,FWD,CE-240,49.1,-3.453393055555556,-39.46648927777778
40,FWD,CE-240,49.1,-3.4533881944444444,-39.46666922222222
40,FWD,CE-240,49.1,-3.4533833055555556,-39.46684919444445
40,FWD,CE-240,49.1,-3.453378416666667,-39.46702913888889
40,FWD,CE-240,49.1,-3.453373527777778,-39.46720911111111
40,FWD,CE-240,49.1,-3.4533696944444445,-39.46738908333334
40,FWD,CE-240,49.1,-3.4533720277777777,-39.46756908333334
41,FWD,CE-240,33.1,-3.45338125,-39.46774886111111
41,FWD,CE-240,33.1,-3.4533973333333337,-39.46792816666667
41,FWD,CE-240,33.1,-3.45342025,-39.468106722222224
41,FWD,CE-240,33.1,-3.45345,-39.46828427777778
41,FWD,CE-240,33.1,-3.4534865000000003,-39.46846061111111
41,FWD,CE-240,33.1,-3.4535296944444447,-39.46863538888889
41,FWD,CE-240,33.1,-3.4535795833333336,-39.46880844444445
41,FWD,CE-240,33.1,-3.453636027777778,-39.46897947222222
41,FWD,CE-240,33.1,-3.4536989722222224,-39.46914822222222
41,FWD,CE-240,33.1,-3.4537683055555557,-39.46931447222222
41,FWD,CE-240,33.1,-3.4538439722222223,-39.469478
41,FWD,CE-240,33.1,-3.4539258333333334,-39.46963852777778
41,FWD,CE-240,33.1,-3.454011888888889,-39.469796861111114
41,FWD,CE-240,33.1,-3.4540980833333337,-39.46995513888889
41,FWD,CE-240,33.1,-3.45418425,-39.47011341666667
41,FWD,CE-240,33.1,-3.4542704444444445,-39.47027169444445
41,FWD,CE-240,33.1,-3.454356638888889,-39.47042997222223
41,FWD,CE-240,33.1,-3.4544428333333337,-39.47058825
41,FWD,CE-240,33.1,-3.454529027777778,-39.47074652777778
41,FWD,CE-240,33.1,-3.4546152222222224,-39.470904805555556
41,FWD,CE-240,33.1,-3.454701416666667,-39.471063083333334
41,FWD,CE-240,33.1,-3.4547875833333337,-39.47122136111111
41,FWD,CE-240,33.1,-3.454873777777778,-39.47137963888889
41,FWD,CE-240,33.1,-3.4549599722222224,-39.47153791666667
41,FWD,CE-240,33.1,-3.455046166666667,-39.47169619444445
42,FWD,CE-240,26.9,-3.455132361111111,-39.471854472222226
42,FWD,CE-240,26.9,-3.4552185555555557,-39.472012750000005
42,FWD,CE-240,26.9,-3.4553047500000003,-39.47217102777778
42,FWD,CE-240,26.9,-3.455390916666667,-39.472329305555554
42,FWD,CE-240,26.9,-3.455477111111111,-39.47248758333333
42,FWD,CE-240,26.9,-3.4555633055555557,-39.47264586111111
42,FWD,CE-240,26.9,-3.4556495000000003,-39.47280413888889
42,FWD,CE-240,26.9,-3.455735694444445,-39.47296241666667
42,FWD,CE-240,26.9,-3.455821888888889,-39.47312069444445
42,FWD,CE-240,26.9,-3.4559080555555557,-39.473279000000005
42,FWD,CE-240,26.9,-3.4559942500000003,-39.473437277777776
42,FWD,CE-240,26.9,-3.456080444444445,-39.473595555555555
42,FWD,CE-240,26.9,-3.456166638888889,-39.47375383333333
42,FWD,CE-240,26.9,-3.4562528333333336,-39.47391211111111
42,FWD,CE-240,26.9,-3.456339027777778,-39.47407038888889
42,FWD,CE-240,26.9,-3.4564251944444444,-39.47422866666667
42,FWD,CE-240,26.9,-3.456511388888889,-39.47438694444445
42,FWD,CE-240,26.9,-3.4565975833333336,-39.474545222222226
42,FWD,CE-240,26.9,-3.456683777777778,-39.474703500000004
42,FWD,CE-240,26.9,-3.4567699722222223,-39.47486177777778
42,FWD,CE-240,26.9,-3.456856166666667,-39.47502005555556
42,FWD,CE-240,26.9,-3.4569423333333336,-39.47517833333333
42,FWD,CE-240,26.9,-3.457028527777778,-39.47533661111111
42,FWD,CE-240,26.9,-3.4571147222222223,-39.47549488888889
42,FWD,CE-240,26.9,-3.457200916666667,-39.47565316666667
43,FWD,CE-240,22.8,-3.4572871111111114,-39.475811444444446
43,FWD,CE-240,22.8,-3.4573733055555556,-39.475969722222224
43,FWD,CE-240,22.8,-3.4574594722222223,-39.476128
43,FWD,CE-240,22.8,-3.457545666666667,-39.47628627777778
43,FWD,CE-240,22.8,-3.4576318611111114,-39.47644455555556
43,FWD,CE-240,22.8,-3.4577180555555556,-39.47660283333334
43,FWD,CE-240,22.8,-3.45780425,-39.47676111111112
43,FWD,CE-240,22.8,-3.457890416666667,-39.47691938888889
43,FWD,CE-240,22.8,-3.4579766111111114,-39.477077666666666
43,FWD,CE-240,22.8,-3.4580628055555556,-39.477235944444445
43,FWD,CE-240,22.8,-3.458149,-39.47739422222222
43,FWD,CE-240,22.8,-3.4582351944444447,-39.4775525
43,FWD,CE-240,22.8,-3.458321388888889,-39.47771077777778
43,FWD,CE-240,22.8,-3.4584049444444447,-39.47787044444445
43,FWD,CE-240,22.8,-3.4584823333333334,-39.47803313888889
43,FWD,CE-240,22.8,-3.4585534722222224,-39.47819866666667
43,FWD,CE-240,22.8,-3.4586182222222224,-39.47836675
43,FWD,CE-240,22.8,-3.4586765,-39.47853716666667
43,FWD,CE-240,22.8,-3.458728222222222,-39.47870966666667
43,FWD,CE-240,22.8,-3.458773305555556,-39.478884
43,FWD,CE-240,22.8,-3.458813527777778,-39.479059500000005
43,FWD,CE-240,22.8,-3.458853527777778,-39.479235083333336
43,FWD,CE-240,22.8,-3.4588935000000003,-39.47941063888889
43,FWD,CE-240,22.8,-3.4589335,-39.479586222222224
43,FWD,CE-240,22.8,-3.4589734722222225,-39.479761805555555
44,FWD,CE-240,41.5,-3.4590134444444445,-39.47993736111111
44,FWD,CE-240,41.5,-3.4590534444444447,-39.48011294444445
44,FWD,CE-240,41.5,-3.4590934166666667,-39.4802885
44,FWD,CE-240,41.5,-3.459133416666667,-39.48046408333334
44,FWD,CE-240,41.5,-3.459173388888889,-39.48063966666667
44,FWD,CE-240,41.5,-3.459213388888889,-39.480815222222226
44,FWD,CE-240,41.5,-3.459253361111111,-39.48099080555556
44,FWD,CE-240,41.5,-3.4592933611111114,-39.481166361111114
44,FWD,CE-240,41.5,-3.4593333333333334,-39.481341944444445
44,FWD,CE-240,41.5,-3.4593733333333336,-39.4815175
44,FWD,CE-240,41.5,-3.4594133055555556,-39.48169308333333
44,FWD,CE-240,41.5,-3.459453277777778,-39.48186866666667
44,FWD,CE-240,41.5,-3.459493277777778,-39.48204422222222
44,FWD,CE-240,41.5,-3.4595332500000002,-39.48221980555556
44,FWD,CE-240,41.5,-3.45957325,-39.48239536111112
44,FWD,CE-240,41.5,-3.4596132222222225,-39.48257094444445
44,FWD,CE-240,41.5,-3.4596532222222223,-39.48274652777778
44,FWD,CE-240,41.5,-3.4596931944444447,-39.482922083333335
44,FWD,CE-240,41.5,-3.4597331944444445,-39.483097666666666
44,FWD,CE-240,41.5,-3.459773166666667,-39.48327322222222
44,FWD,CE-240,41.5,-3.459813138888889,-39.483448805555554
44,FWD,CE-240,41.5,-3.459853138888889,-39.48362438888889
44,FWD,CE-240,41.5,-3.459893111111111,-39.48379994444444
44,FWD,CE-240,41.5,-3.4599331111111113,-39.48397552777778
44,FWD,CE-240,41.5,-3.4599730833333333,-39.48415108333334
45,FWD,CE-240,27.2,-3.4600130833333336,-39.48432666666667
45,FWD,CE-240,27.2,-3.4600530555555555,-39.48450225
45,FWD,CE-240,27.2,-3.460093055555556,-39.484677805555556
45,FWD,CE-240,27.2,-3.4601330277777778,-39.48485338888889
45,FWD,CE-240,27.2,-3.460173,-39.485028944444444
45,FWD,CE-240,27.2,-3.460213,-39.48520452777778
45,FWD,CE-240,27.2,-3.4602529722222224,-39.48538011111111
45,FWD,CE-240,27.2,-3.460292972222222,-39.48555566666667
45,FWD,CE-240,27.2,-3.4603329444444446,-39.48573125
45,FWD,CE-240,27.2,-3.4603729444444444,-39.48590680555556
45,FWD,CE-240,27.2,-3.460412916666667,-39.48608238888889
45,FWD,CE-240,27.2,-3.4604528888888892,-39.486257972222226
45,FWD,CE-240,27.2,-3.460492888888889,-39.48643352777778
45,FWD,CE-240,27.2,-3.4605328611111115,-39.486609111111115
45,FWD,CE-240,27.2,-3.4605728611111113,-39.486784666666665
45,FWD,CE-240,27.2,-3.4606128333333337,-39.48696025
45,FWD,CE-240,27.2,-3.4606528055555557,-39.48713583333333
45,FWD,CE-240,27.2,-3.460692805555556,-39.48731138888889
45,FWD,CE-240,27.2,-3.460732777777778,-39.48748697222222
45,FWD,CE-240,27.2,-3.460772777777778,-39.48766252777778
45,FWD,CE-240,27.2,-3.46081275,-39.48783811111111
45,FWD,CE-240,27.2,-3.4608527222222225,-39.48801369444445
45,FWD,CE-240,27.2,-3.4608927222222223,-39.48818925
45,FWD,CE-240,27.2,-3.4609326944444447,-39.488364833333335
45,FWD,CE-240,27.2,-3.4609726944444446,-39.48854038888889
46,FWD,CE-240,32.6,-3.461012666666667,-39.488715972222224
46,FWD,CE-240,32.6,-3.4610526666666668,-39.488891555555554
46,FWD,CE-240,32.6,-3.461092638888889,-39.48906711111111
46,FWD,CE-240,32.6,-3.461132611111111,-39.48924269444444
46,FWD,CE-240,32.6,-3.4611726111111114,-39.48941825
46,FWD,CE-240,32.6,-3.4612125833333334,-39.48959383333334
46,FWD,CE-240,32.6,-3.4612525833333336,-39.48976941666667
46,FWD,CE-240,32.6,-3.4612925555555556,-39.489944972222226
46,FWD,CE-240,32.6,-3.461332527777778,-39.490120555555556
46,FWD,CE-240,32.6,-3.461372527777778,-39.49029613888889
46,FWD,CE-240,32.6,-3.4614125000000002,-39.490471694444444
46,FWD,CE-240,32.6,-3.461452472222222,-39.49064727777778
46,FWD,CE-240,32.6,-3.4614924722222224,-39.49082283333333
46,FWD,CE-240,32.6,-3.4615324444444444,-39.49099841666667
46,FWD,CE-240,32.6,-3.4615724444444447,-39.491174
46,FWD,CE-240,32.6,-3.4616124166666666,-39.49134955555556
46,FWD,CE-240,32.6,-3.461652388888889,-39.49152513888889
46,FWD,CE-240,32.6,-3.461692388888889,-39.49170069444445
46,FWD,CE-240,32.6,-3.4617323611111113,-39.49187627777778
46,FWD,CE-240,32.6,-3.461772361111111,-39.492051861111115
46,FWD,CE-240,32.6,-3.4618123333333335,-39.492227416666665
46,FWD,CE-240,32.6,-3.461852305555556,-39.492403
46,FWD,CE-240,32.6,-3.4618923055555557,-39.49257855555555
46,FWD,CE-240,32.6,-3.461932277777778,-39.49275413888889
46,FWD,CE-240,32.6,-3.46197225,-39.49292972222222
47,FWD,CE-240,20.3,-3.4620122500000003,-39.49310527777778
47,FWD,CE-240,20.3,-3.4620522222222223,-39.49328086111111
47,FWD,CE-240,20.3,-3.4620922222222226,-39.49345644444445
47,FWD,CE-240,20.3,-3.4621321944444445,-39.493632
47,FWD,CE-240,20.3,-3.462172166666667,-39.493807583333336
47,FWD,CE-240,20.3,-3.4622121666666668,-39.49398313888889
47,FWD,CE-240,20.3,-3.462252138888889,-39.494158722222224
47,FWD,CE-240,20.3,-3.462292111111111,-39.494334305555554
47,FWD,CE-240,20.3,-3.4623321111111114,-39.49450986111111
47,FWD,CE-240,20.3,-3.4623720833333334,-39.49468544444444
47,FWD,CE-240,20.3,-3.4624120555555558,-39.494861
47,FWD,CE-240,20.3,-3.4624520555555556,-39.49503658333333
47,FWD,CE-240,20.3,-3.462492027777778,-39.49521216666667
47,FWD,CE-240,20.3,-3.462532027777778,-39.495387722222226
47,FWD,CE-240,20.3,-3.462572,-39.49556330555556
47,FWD,CE-240,20.3,-3.4626109722222225,-39.49573908333333
47,FWD,CE-240,20.3,-3.4626443055555556,-39.49591602777778
47,FWD,CE-240,20.3,-3.462671361111111,-39.49609402777778
47,FWD,CE-240,20.3,-3.462692111111111,-39.49627286111111
47,FWD,CE-240,20.3,-3.4627065277777778,-39.49645227777778
47,FWD,CE-240,20.3,-3.462714611111111,-39.49663213888889
47,FWD,CE-240,20.3,-3.462716305555556,-39.49681213888889
47,FWD,CE-240,20.3,-3.462711666666667,-39.49699208333333
47,FWD,CE-240,20.3,-3.4627006666666666,-39.49717177777778
47,FWD,CE-240,20.3,-3.462684861111111,-39.497351111111115
48,FWD,CE-240,43.9,-3.462668805555556,-39.49753041666667
48,FWD,CE-240,43.9,-3.4626527222222223,-39.497709722222226
48,FWD,CE-240,43.9,-3.462636638888889,-39.497889055555554
48,FWD,CE-240,43.9,-3.4626205555555556,-39.49806836111111
48,FWD,CE-240,43.9,-3.4626045000000003,-39.498247666666664
48,FWD,CE-240,43.9,-3.4625884166666667,-39.49842697222223
48,FWD,CE-240,43.9,-3.4625723333333336,-39.498606305555555
48,FWD,CE-240,43.9,-3.46255625,-39.49878561111111
48,FWD,CE-240,43.9,-3.4625401944444447,-39.498964916666665
48,FWD,CE-240,43.9,-3.462524111111111,-39.49914422222222
48,FWD,CE-240,43.9,-3.462508027777778,-39.499323555555556
48,FWD,CE-240,43.9,-3.4624919722222223,-39.49950286111111
48,FWD,CE-240,43.9,-3.462475888888889,-39.499682166666666
48,FWD,CE-240,43.9,-3.4624626388888893,-39.49986169444445
48,FWD,CE-240,43.9,-3.4624562222222224,-39.50004161111111
48,FWD,CE-240,43.9,-3.4624566944444446,-39.50022161111111
48,FWD,CE-240,43.9,-3.462464027777778,-39.50040147222222
48,FWD,CE-240,43.9,-3.46247825,-39.500580944444444
48,FWD,CE-240,43.9,-3.4624993333333336,-39.50075972222222
48,FWD,CE-240,43.9,-3.4625272222222225,-39.50093758333333
48,FWD,CE-240,43.9,-3.462560277777778,-39.50111458333333
48,FWD,CE-240,43.9,-3.462593666666667,-39.5012915
48,FWD,CE-240,43.9,-3.4626270555555556,-39.50146844444444
48,FWD,CE-240,43.9,-3.4626604444444444,-39.50164536111111
48,FWD,CE-240,43.9,-3.4626938333333337,-39.50182230555556
49,FWD,CE-240,30.1,-3.4627271944444447,-39.50199925
49,FWD,CE-240,30.1,-3.4627605833333335,-39.502176166666665
49,FWD,CE-240,30.1,-3.4627939722222223,-39.50235311111111
49,FWD,CE-240,30.1,-3.462827361111111,-39.50253002777778
49,FWD,CE-240,30.1,-3.4628607500000004,-39.50270697222222
49,FWD,CE-240,30.1,-3.462894805555556,-39.502883777777775
49,FWD,CE-240,30.1,-3.4629333333333334,-39.503059666666665
49,FWD,CE-240,30.1,-3.4629769444444447,-39.50323436111111
49,FWD,CE-240,30.1,-3.463025527777778,-39.50340777777778
49,FWD,CE-240,30.1,-3.4630789722222226,-39.50357975
49,FWD,CE-240,30.1,-3.463133888888889,-39.50375127777778
49,FWD,CE-240,30.1,-3.463188777777778,-39.503922833333334
49,FWD,CE-240,30.1,-3.4632436944444445,-39.504094361111115
49,FWD,CE-240,30.1,-3.4632985833333336,-39.50426588888889
49,FWD,CE-240,30.1,-3.4633535,-39.50443741666667
49,FWD,CE-240,30.1,-3.463408388888889,-39.50460894444444
49,FWD,CE-240,30.1,-3.463463305555556,-39.50478047222222
49,FWD,CE-240,30.1,-3.4635182222222225,-39.504952027777776
49,FWD,CE-240,30.1,-3.463573111111111,-39.505123555555556
49,FWD,CE-240,30.1,-3.463628027777778,-39.50529508333333
49,FWD,CE-240,30.1,-3.463682916666667,-39.50546661111111
49,FWD,CE-240,30.1,-3.4637378333333335,-39.50563813888889
49,FWD,CE-240,30.1,-3.4637927222222222,-39.505809694444444
49,FWD,CE-240,30.1,-3.4638476388888892,-39.505981222222225
49,FWD,CE-240,30.1,-3.463902527777778,-39.50615275
50,FWD,CE-240,20.7,-3.4639574444444445,-39.50632427777778
50,FWD,CE-240,20.7,-3.4640123333333337,-39.50649580555555
50,FWD,CE-240,20.7,-3.4640672500000003,-39.50666736111111
50,FWD,CE-240,20.7,-3.464122166666667,-39.506838888888886
50,FWD,CE-240,20.7,-3.4641770555555556,-39.50701041666667
50,FWD,CE-240,20.7,-3.4642319722222226,-39.50718194444445
50,FWD,CE-240,20.7,-3.4642868611111113,-39.50735347222222
50,FWD,CE-240,20.7,-3.464341777777778,-39.50752502777778
50,FWD,CE-240,20.7,-3.464396666666667,-39.507696555555555
50,FWD,CE-240,20.7,-3.4644515833333336,-39.507868083333335
50,FWD,CE-240,20.7,-3.4645064722222223,-39.50803961111111
50,FWD,CE-240,20.7,-3.464561388888889,-39.50821113888889
50,FWD,CE-240,20.7,-3.464616277777778,-39.50838269444444
50,FWD,CE-240,20.7,-3.4646711944444446,-39.50855422222222
50,FWD,CE-240,20.7,-3.4647260833333333,-39.50872575
50,FWD,CE-240,20.7,-3.4647810000000003,-39.50889727777778
50,FWD,CE-240,20.7,-3.464835888888889,-39.50906880555556
50,FWD,CE-240,20.7,-3.4648908055555556,-39.50924036111111
50,FWD,CE-240,20.7,-3.464945694444445,-39.50941188888889
50,FWD,CE-240,20.7,-3.4650006111111114,-39.509583416666665
50,FWD,CE-240,20.7,-3.4650555,-39.509754944444445
50,FWD,CE-240,20.7,-3.4651104166666666,-39.50992647222222
50,FWD,CE-240,20.7,-3.465165305555556,-39.51009802777778
50,FWD,CE-240,20.7,-3.4652202222222224,-39.51026955555555
50,FWD,CE-240,20.7,-3.465275111111111,-39.51044108333333
51,FWD,CE-240,28.7,-3.465330027777778,-39.510612611111114
51,FWD,CE-240,28.7,-3.465384916666667,-39.51078413888889
51,FWD,CE-240,28.7,-3.4654398333333334,-39.51095569444445
51,FWD,CE-240,28.7,-3.4654947222222225,-39.51112722222222
51,FWD,CE-240,28.7,-3.465549638888889,-39.51129875
51,FWD,CE-240,28.7,-3.465604527777778,-39.511470277777775
51,FWD,CE-240,28.7,-3.4656594444444444,-39.511641833333336
51,FWD,CE-240,28.7,-3.4657143333333336,-39.51181336111111
51,FWD,CE-240,28.7,-3.46576925,-39.51198488888889
51,FWD,CE-240,28.7,-3.465824138888889,-39.51215641666667
51,FWD,CE-240,28.7,-3.465879055555556,-39.51232794444444
51,FWD,CE-240,28.7,-3.4659341111111113,-39.512499444444444
51,FWD,CE-240,28.7,-3.4659937222222226,-39.51266938888889
51,FWD,CE-240,28.7,-3.4660597777777777,-39.512836972222225
51,FWD,CE-240,28.7,-3.4661321944444445,-39.51300194444445
51,FWD,CE-240,28.7,-3.466210861111111,-39.513164055555556
51,FWD,CE-240,28.7,-3.466295666666667,-39.51332305555555
51,FWD,CE-240,28.7,-3.4663865,-39.513478722222224
51,FWD,CE-240,28.7,-3.4664831944444447,-39.51363086111111
51,FWD,CE-240,28.7,-3.4665836666666667,-39.513780555555556
51,FWD,CE-240,28.7,-3.4666842222222223,-39.51393022222222
51,FWD,CE-240,28.7,-3.466784777777778,-39.514079861111114
51,FWD,CE-240,28.7,-3.4668853055555555,-39.51422952777778
51,FWD,CE-240,28.7,-3.466985861111111,-39.514379166666664
51,FWD,CE-240,28.7,-3.4670864166666666,-39.51452883333334
52,FWD,CE-240,35.5,-3.467186972222222,-39.5146785
52,FWD,CE-240,35.5,-3.4672875277777777,-39.51482813888889
52,FWD,CE-240,35.5,-3.467388055555556,-39.51497780555555
52,FWD,CE-240,35.5,-3.4674886111111114,-39.515127444444445
52,FWD,CE-240,35.5,-3.4675864722222225,-39.51527886111111
52,FWD,CE-240,35.5,-3.4676784444444446,-39.51543386111111
52,FWD,CE-240,35.5,-3.4677644444444446,-39.515592222222224
52,FWD,CE-240,35.5,-3.4678443333333333,-39.51575375
52,FWD,CE-240,35.5,-3.467917972222222,-39.515918166666665
52,FWD,CE-240,35.5,-3.4679852777777778,-39.51608525
52,FWD,CE-240,35.5,-3.468046138888889,-39.516254777777775
52,FWD,CE-240,35.5,-3.46810175,-39.516426083333336
52,FWD,CE-240,35.5,-3.4681568333333335,-39.516597555555556
52,FWD,CE-240,35.5,-3.4682119444444446,-39.51676902777778
52,FWD,CE-240,35.5,-3.4682670555555557,-39.5169405
52,FWD,CE-240,35.5,-3.468322138888889,-39.517111972222224
52,FWD,CE-240,35.5,-3.46837725,-39.517283444444445
52,FWD,CE-240,35.5,-3.468432361111111,-39.517454916666665
52,FWD,CE-240,35.5,-3.4684874444444445,-39.51762636111111
52,FWD,CE-240,35.5,-3.4685425555555556,-39.51779783333333
52,FWD,CE-240,35.5,-3.4685976666666667,-39.51796930555555
52,FWD,CE-240,35.5,-3.46865275,-39.518140777777774
52,FWD,CE-240,35.5,-3.468707861111111,-39.51831225
52,FWD,CE-240,35.5,-3.468762972222222,-39.51848372222222
52,FWD,CE-240,35.5,-3.468818055555556,-39.51865519444444
53,FWD,CE-240,21.5,-3.4688731666666666,-39.51882666666667
53,FWD,CE-240,21.5,-3.4689282777777777,-39.51899813888889
53,FWD,CE-240,21.5,-3.4689833611111114,-39.51916961111111
53,FWD,CE-240,21.5,-3.4690384722222225,-39.51934108333333
53,FWD,CE-240,21.5,-3.4690935833333336,-39.51951255555556
53,FWD,CE-240,21.5,-3.469148666666667,-39.51968402777778
53,FWD,CE-240,21.5,-3.469203777777778,-39.5198555
53,FWD,CE-240,21.5,-3.469258888888889,-39.52002697222222
53,FWD,CE-240,21.5,-3.4693139722222224,-39.520198444444446
53,FWD,CE-240,21.5,-3.4693657222222223,-39.520370916666664
53,FWD,CE-240,21.5,-3.4694108333333333,-39.52054525
53,FWD,CE-240,21.5,-3.4694492500000003,-39.52072116666667
53,FWD,CE-240,21.5,-3.469480916666667,-39.52089838888889
53,FWD,CE-240,21.5,-3.469505777777778,-39.521076694444446
53,FWD,CE-240,21.5,-3.4695238055555557,-39.521255833333335
53,FWD,CE-240,21.5,-3.469535,-39.521435499999995
53,FWD,CE-240,21.5,-3.469542888888889,-39.52161533333333
53,FWD,CE-240,21.5,-3.469550777777778,-39.521795194444444
53,FWD,CE-240,21.5,-3.469558666666667,-39.52197505555556
53,FWD,CE-240,21.5,-3.4695665555555557,-39.522154916666665
53,FWD,CE-240,21.5,-3.4695744444444445,-39.52233475
53,FWD,CE-240,21.5,-3.4695823333333333,-39.52251461111111
53,FWD,CE-240,21.5,-3.469590222222222,-39.52269447222222
53,FWD,CE-240,21.5,-3.4695981111111114,-39.522874333333334
53,FWD,CE-240,21.5,-3.469606,-39.52305416666667
54,FWD,CE-240,26.8,-3.469613916666667,-39.523234027777775
54,FWD,CE-240,26.8,-3.4696218055555557,-39.52341388888889
54,FWD,CE-240,26.8,-3.4696296944444445,-39.523593749999996
54,FWD,CE-240,26.8,-3.4696375833333333,-39.52377358333333
54,FWD,CE-240,26.8,-3.4696454722222225,-39.523953444444444
54,FWD,CE-240,26.8,-3.4696533611111113,-39.52413330555555
54,FWD,CE-240,26.8,-3.46966125,-39.524313166666666
54,FWD,CE-240,26.8,-3.469669138888889,-39.524493
54,FWD,CE-240,26.8,-3.4696770277777778,-39.52467286111111
54,FWD,CE-240,26.8,-3.469684916666667,-39.52485272222222
54,FWD,CE-240,26.8,-3.469692805555556,-39.525032583333335
54,FWD,CE-240,26.8,-3.4697006944444446,-39.52521241666667
54,FWD,CE-240,26.8,-3.4697086111111113,-39.525392277777776
54,FWD,CE-240,26.8,-3.4697165,-39.52557213888889
54,FWD,CE-240,26.8,-3.469724388888889,-39.525752
54,FWD,CE-240,26.8,-3.4697322777777777,-39.52593183333333
54,FWD,CE-240,26.8,-3.469740166666667,-39.526111694444445
54,FWD,CE-240,26.8,-3.4697480555555558,-39.52629155555555
54,FWD,CE-240,26.8,-3.4697559444444446,-39.526471388888886
54,FWD,CE-240,26.8,-3.4697638333333334,-39.52665125
54,FWD,CE-240,26.8,-3.469771722222222,-39.52683111111111
54,FWD,CE-240,26.8,-3.4697796111111114,-39.52701097222222
54,FWD,CE-240,26.8,-3.4697875000000002,-39.527190805555556
54,FWD,CE-240,26.8,-3.469795388888889,-39.52737066666666
54,FWD,CE-240,26.8,-3.469803277777778,-39.52755052777778
55,FWD,CE-240,30.2,-3.4698111666666667,-39.52773038888889
55,FWD,CE-240,30.2,-3.4698190555555555,-39.52791022222222
55,FWD,CE-240,30.2,-3.469826972222222,-39.52809008333333
55,FWD,CE-240,30.2,-3.4698348611111114,-39.528269944444446
55,FWD,CE-240,30.2,-3.46984275,-39.52844980555555
55,FWD,CE-240,30.2,-3.469850638888889,-39.52862963888889
55,FWD,CE-240,30.2,-3.469858527777778,-39.5288095
55,FWD,CE-240,30.2,-3.4698664166666666,-39.52898936111111
55,FWD,CE-240,30.2,-3.469874305555556,-39.52916922222222
55,FWD,CE-240,30.2,-3.4698821944444447,-39.529349055555556
55,FWD,CE-240,30.2,-3.4698900833333335,-39.52952891666666
55,FWD,CE-240,30.2,-3.4698979722222223,-39.52970877777778
55,FWD,CE-240,30.2,-3.469905861111111,-39.52988861111111
55,FWD,CE-240,30.2,-3.46991375,-39.53006847222222
55,FWD,CE-240,30.2,-3.469921638888889,-39.53024833333333
55,FWD,CE-240,30.2,-3.469929527777778,-39.53042819444445
55,FWD,CE-240,30.2,-3.4699374166666668,-39.530608027777774
55,FWD,CE-240,30.2,-3.4699453055555556,-39.53078788888889
55,FWD,CE-240,30.2,-3.4699531944444444,-39.53096775
55,FWD,CE-240,30.2,-3.4699610833333336,-39.53114761111111
55,FWD,CE-240,30.2,-3.4699689722222224,-39.53132744444444
55,FWD,CE-240,30.2,-3.4699768611111113,-39.53150730555556
55,FWD,CE-240,30.2,-3.46998475,-39.531687166666664
55,FWD,CE-240,30.2,-3.469992638888889,-39.53186702777778
55,FWD,CE-240,30.2,-3.4700005277777777,-39.53204686111111
56,FWD,CE-240,21.4,-3.470008416666667,-39.53222672222222
56,FWD,CE-240,21.4,-3.4700163055555557,-39.532406583333334
56,FWD,CE-240,21.4,-3.4700242222222224,-39.53258644444444
56,FWD,CE-240,21.4,-3.470032111111111,-39.532766277777775
56,FWD,CE-240,21.4,-3.47004,-39.53294613888889
56,FWD,CE-240,21.4,-3.470047888888889,-39.533125999999996
56,FWD,CE-240,21.4,-3.470055777777778,-39.53330583333333
56,FWD,CE-240,21.4,-3.470063666666667,-39.533485694444444
56,FWD,CE-240,21.4,-3.4700715555555557,-39.53366555555555
56,FWD,CE-240,21.4,-3.4700794444444445,-39.533845416666665
56,FWD,CE-240,21.4,-3.4700873333333333,-39.53402525
56,FWD,CE-240,21.4,-3.4700952222222226,-39.534205111111106
56,FWD,CE-240,21.4,-3.4701031111111114,-39.53438497222222
56,FWD,CE-240,21.4,-3.470111,-39.534564833333334
56,FWD,CE-240,21.4,-3.470118888888889,-39.53474466666666
56,FWD,CE-240,21.4,-3.470126777777778,-39.534924527777775
56,FWD,CE-240,21.4,-3.4701346666666666,-39.53510438888889
56,FWD,CE-240,21.4,-3.470142555555556,-39.53528425
56,FWD,CE-240,21.4,-3.4701504444444446,-39.53546408333333
56,FWD,CE-240,21.4,-3.4701583333333335,-39.535643944444445
56,FWD,CE-240,21.4,-3.4701662222222223,-39.53582380555555
56,FWD,CE-240,21.4,-3.470174111111111,-39.536003666666666
56,FWD,CE-240,21.4,-3.4701820000000003,-39.5361835
56,FWD,CE-240,21.4,-3.470189888888889,-39.53636336111111
56,FWD,CE-240,21.4,-3.470197777777778,-39.53654322222222
57,FWD,CE-240,28.7,-3.4702056666666667,-39.536723055555555
57,FWD,CE-240,28.7,-3.4702135555555556,-39.53690291666666
57,FWD,CE-240,28.7,-3.4702214444444444,-39.537082777777776
57,FWD,CE-240,28.7,-3.4702293333333336,-39.53726263888889
